,Sample_ID,Year,Country,Continent,Azithromycin mic,Ciprofloxacin mic,Ceftriaxone mic,Cefixime mic,Azithromycin log mic,Ciprofloxacin log mic,Ceftriaxone log mic,Cefixime log mic,Azithromycin sr,Ciprofloxacin sr,Ceftriaxone sr,Cefixime sr
2274,8727_8#89,2010.0,USA,America,0.25,16.0,0.06,0.25,-2.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2275,8727_8#90,2009.0,USA,America,0.25,2.0,0.03,0.03,-2.0,1.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
2276,8727_8#91,2010.0,USA,America,0.25,16.0,0.125,0.25,-2.0,4.0,-3.0,-2.0,0.0,1.0,0.0,0.0
2277,8727_8#92,2009.0,USA,America,0.25,1.0,0.015,0.03,-2.0,0.0,-6.058893689,-5.058893689,0.0,0.0,0.0,0.0
2278,8727_8#93,2010.0,USA,America,1.0,16.0,0.06,0.25,0.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2279,8727_8#94,2010.0,USA,America,1.0,16.0,0.03,0.03,0.0,4.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
2280,8727_8#95,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2281,8727_8#96,2010.0,USA,America,2.0,0.015,0.008,0.03,1.0,-6.058893689,-6.965784285,-5.058893689,0.0,0.0,0.0,0.0
2282,8727_5#43,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2283,8727_5#44,2009.0,USA,America,0.5,4.0,0.03,0.015,-1.0,2.0,-5.058893689,-6.058893689,0.0,1.0,0.0,0.0
2284,8727_5#45,2010.0,USA,America,0.5,16.0,0.06,0.25,-1.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2285,8727_5#46,2010.0,USA,America,1.0,16.0,0.03,0.03,0.0,4.0,-5.058893689,-5.058893689,0.0,1.0,0.0,0.0
2286,8727_5#47,2010.0,USA,America,0.5,0.004,0.032,0.25,-1.0,-7.965784285,-4.965784285,-2.0,0.0,0.0,0.0,0.0
2287,8727_5#48,2009.0,USA,America,16.0,0.015,0.008,0.015,4.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2288,8727_5#49,2010.0,USA,America,0.5,0.004,0.063,0.25,-1.0,-7.965784285,-3.988504361,-2.0,0.0,0.0,0.0,0.0
2289,8727_5#50,2009.0,USA,America,0.125,0.015,0.015,0.015,-3.0,-6.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2290,8727_5#51,2010.0,USA,America,0.5,0.004,0.063,0.25,-1.0,-7.965784285,-3.988504361,-2.0,0.0,0.0,0.0,0.0
2291,8727_5#52,2009.0,USA,America,8.0,0.015,0.008,0.03,3.0,-6.058893689,-6.965784285,-5.058893689,1.0,0.0,0.0,0.0
2292,8727_5#53,2010.0,USA,America,0.5,0.015,0.06,0.25,-1.0,-6.058893689,-4.058893689,-2.0,0.0,0.0,0.0,0.0
2293,8727_5#54,2010.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2294,8727_5#55,2010.0,USA,America,1.0,16.0,0.125,0.25,0.0,4.0,-3.0,-2.0,0.0,1.0,0.0,0.0
2295,8727_5#56,2009.0,USA,America,0.06,4.0,0.008,0.015,-4.058893689,2.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2296,8727_5#57,2010.0,USA,America,0.5,0.015,0.06,0.25,-1.0,-6.058893689,-4.058893689,-2.0,0.0,0.0,0.0,0.0
2297,8727_5#58,2009.0,USA,America,1.0,8.0,0.015,0.015,0.0,3.0,-6.058893689,-6.058893689,0.0,1.0,0.0,0.0
2298,8727_5#59,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2299,8727_5#60,2009.0,USA,America,0.25,1.0,0.015,0.03,-2.0,0.0,-6.058893689,-5.058893689,0.0,0.0,0.0,0.0
2300,8727_5#61,2010.0,USA,America,0.25,0.015,0.03,0.25,-2.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2301,8727_5#62,2009.0,USA,America,0.25,1.0,0.015,0.03,-2.0,0.0,-6.058893689,-5.058893689,0.0,0.0,0.0,0.0
2302,8727_5#63,2010.0,USA,America,0.5,0.004,0.063,0.5,-1.0,-7.965784285,-3.988504361,-1.0,0.0,0.0,0.0,0.0
2303,8727_5#64,2009.0,USA,America,0.5,2.0,0.008,0.015,-1.0,1.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2304,8727_5#65,2010.0,USA,America,0.25,0.015,0.03,0.25,-2.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2305,8727_5#66,2009.0,USA,America,0.25,2.0,0.015,0.015,-2.0,1.0,-6.058893689,-6.058893689,0.0,1.0,0.0,0.0
2306,8727_5#67,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2307,8727_5#68,2009.0,USA,America,16.0,0.015,0.008,0.015,4.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2308,8727_5#69,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2309,8727_5#70,2009.0,USA,America,0.06,2.0,0.008,0.015,-4.058893689,1.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2310,8727_5#71,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2311,15335_5#80,2009.0,USA,America,0.5,4.0,0.03,0.015,-1.0,2.0,-5.058893689,-6.058893689,0.0,1.0,0.0,0.0
2312,8727_5#73,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2313,8727_5#74,2009.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2314,8727_5#75,2010.0,USA,America,0.5,0.015,0.03,0.25,-1.0,-6.058893689,-5.058893689,-2.0,0.0,0.0,0.0,0.0
2315,8727_5#76,2010.0,USA,America,16.0,0.015,0.008,0.015,4.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2316,8727_5#77,2010.0,USA,America,1.0,16.0,0.06,0.25,0.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2317,8727_5#78,2009.0,USA,America,2.0,0.015,0.015,0.015,1.0,-6.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2318,8727_5#79,2010.0,USA,America,0.5,16.0,0.06,0.25,-1.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2319,8727_5#80,2010.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2320,8727_5#81,2010.0,USA,America,0.25,32.0,0.03,0.25,-2.0,5.0,-5.058893689,-2.0,0.0,1.0,0.0,0.0
2321,8727_5#82,2010.0,USA,America,0.5,32.0,0.03,0.06,-1.0,5.0,-5.058893689,-4.058893689,0.0,1.0,0.0,0.0
2322,8727_5#83,2010.0,USA,America,0.5,32.0,0.06,0.25,-1.0,5.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2323,8727_5#84,2010.0,USA,America,0.5,32.0,0.03,0.06,-1.0,5.0,-5.058893689,-4.058893689,0.0,1.0,0.0,0.0
2324,8727_5#85,2010.0,USA,America,0.25,16.0,0.06,0.25,-2.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2325,8727_5#86,2010.0,USA,America,0.5,32.0,0.03,0.06,-1.0,5.0,-5.058893689,-4.058893689,0.0,1.0,0.0,0.0
2326,8727_5#87,2010.0,USA,America,0.25,16.0,0.06,0.25,-2.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2327,8727_5#88,2009.0,USA,America,0.5,32.0,0.03,0.06,-1.0,5.0,-5.058893689,-4.058893689,0.0,1.0,0.0,0.0
2328,15335_6#50,2010.0,USA,America,0.5,16.0,0.125,0.5,-1.0,4.0,-3.0,-1.0,0.0,1.0,0.0,0.0
2329,8727_5#90,2010.0,USA,America,0.5,32.0,0.06,0.06,-1.0,5.0,-4.058893689,-4.058893689,0.0,1.0,0.0,0.0
2330,8727_5#91,2010.0,USA,America,0.5,16.0,0.125,0.5,-1.0,4.0,-3.0,-1.0,0.0,1.0,0.0,0.0
2331,8727_5#92,2010.0,USA,America,0.25,4.0,0.032,0.063,-2.0,2.0,-4.965784285,-3.988504361,0.0,1.0,0.0,0.0
2332,15335_5#35,2006.0,USA,America,1.0,0.004,0.001,0.002,0.0,-7.965784285,-9.965784285,-8.965784285,0.0,0.0,0.0,0.0
2333,15335_2#43,2006.0,USA,America,1.0,0.004,0.001,0.002,0.0,-7.965784285,-9.965784285,-8.965784285,0.0,0.0,0.0,0.0
2334,17176_1#82,2001.0,USA,America,0.25,0.004,0.004,0.002,-2.0,-7.965784285,-7.965784285,-8.965784285,0.0,0.0,0.0,0.0
2335,15335_4#44,2006.0,USA,America,8.0,0.004,0.001,0.002,3.0,-7.965784285,-9.965784285,-8.965784285,1.0,0.0,0.0,0.0
2336,15335_4#13,2005.0,USA,America,2.0,0.008,0.002,0.004,1.0,-6.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
2337,17176_1#39,2004.0,USA,America,0.5,0.004,0.002,0.004,-1.0,-7.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
2338,17150_8#77,2000.0,USA,America,4.0,0.008,0.004,0.004,2.0,-6.965784285,-7.965784285,-7.965784285,1.0,0.0,0.0,0.0
2339,8289_2#25,2009.0,USA,America,0.5,16.0,0.06,0.25,-1.0,4.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2340,15335_5#8,2005.0,USA,America,1.0,0.008,0.002,0.004,0.0,-6.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
2341,17176_1#69,2000.0,USA,America,0.25,0.008,0.004,0.004,-2.0,-6.965784285,-7.965784285,-7.965784285,0.0,0.0,0.0,0.0
2342,17225_2#7,2004.0,USA,America,2.0,0.008,0.002,0.004,1.0,-6.965784285,-8.965784285,-7.965784285,0.0,0.0,0.0,0.0
2343,17225_2#9,2004.0,USA,America,1.0,0.004,0.001,0.004,0.0,-7.965784285,-9.965784285,-7.965784285,0.0,0.0,0.0,0.0
2344,15335_4#33,2005.0,USA,America,4.0,0.004,0.015,0.004,2.0,-7.965784285,-6.058893689,-7.965784285,1.0,0.0,0.0,0.0
2345,17150_8#88,2001.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2346,17176_1#34,2003.0,USA,America,0.5,0.004,0.004,0.008,-1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2347,15335_4#12,2005.0,USA,America,4.0,0.004,0.004,0.008,2.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2348,17225_3#18,2002.0,USA,America,4.0,0.004,0.002,0.008,2.0,-7.965784285,-8.965784285,-6.965784285,1.0,0.0,0.0,0.0
2349,17225_3#43,2003.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2350,17225_3#44,2003.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2351,17150_8#43,2004.0,USA,America,0.5,0.004,0.004,0.008,-1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2352,15335_5#2,2005.0,USA,America,0.5,0.004,0.004,0.008,-1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2353,15335_5#3,2005.0,USA,America,0.5,0.004,0.008,0.008,-1.0,-7.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2354,17225_3#72,2004.0,USA,America,8.0,0.004,0.008,0.008,3.0,-7.965784285,-6.965784285,-6.965784285,1.0,0.0,0.0,0.0
2355,17176_1#37,2004.0,USA,America,0.5,0.008,0.004,0.008,-1.0,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2356,17225_3#73,2004.0,USA,America,1.0,0.004,0.004,0.008,0.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2357,15335_4#15,2005.0,USA,America,4.0,0.004,0.008,0.008,2.0,-7.965784285,-6.965784285,-6.965784285,1.0,0.0,0.0,0.0
2358,17225_3#45,2003.0,USA,America,1.0,0.004,0.004,0.008,0.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2359,17225_3#76,2004.0,USA,America,1.0,0.002,0.004,0.008,0.0,-8.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2360,17176_1#63,2000.0,USA,America,0.25,0.015,0.008,0.008,-2.0,-6.058893689,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2361,15335_4#20,2005.0,USA,America,16.0,0.004,0.004,0.008,4.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2362,15335_4#21,2005.0,USA,America,16.0,0.004,0.004,0.008,4.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2363,17150_8#74,2000.0,USA,America,2.0,0.008,0.004,0.008,1.0,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2364,17225_3#47,2003.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2365,17150_8#76,2000.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2366,17150_8#78,2000.0,USA,America,1.0,0.004,0.004,0.008,0.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2367,17150_8#1,2002.0,USA,America,0.25,0.015,0.008,0.008,-2.0,-6.058893689,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2368,17176_1#44,2003.0,USA,America,0.25,2.0,0.004,0.008,-2.0,1.0,-7.965784285,-6.965784285,0.0,1.0,0.0,0.0
2369,17176_1#45,2003.0,USA,America,0.25,0.125,0.008,0.008,-2.0,-3.0,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2370,17225_3#83,2004.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2371,17176_1#46,2004.0,USA,America,0.5,0.015,0.008,0.008,-1.0,-6.058893689,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2372,17225_3#88,2004.0,USA,America,2.0,0.008,0.004,0.008,1.0,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2373,17225_3#90,2004.0,USA,America,8.0,0.004,0.004,0.008,3.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2374,15335_2#9,2005.0,USA,America,4.0,0.008,0.004,0.008,2.0,-6.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2375,15335_2#12,2006.0,USA,America,16.0,0.004,0.008,0.008,4.0,-7.965784285,-6.965784285,-6.965784285,1.0,0.0,0.0,0.0
2376,17176_1#68,2000.0,USA,America,0.25,0.008,0.008,0.008,-2.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2377,17150_8#4,2002.0,USA,America,0.25,0.008,0.008,0.008,-2.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2378,17225_2#8,2004.0,USA,America,4.0,0.004,0.008,0.008,2.0,-7.965784285,-6.965784285,-6.965784285,1.0,0.0,0.0,0.0
2379,15335_2#11,2005.0,USA,America,8.0,0.004,0.004,0.008,3.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2380,8289_2#29,2009.0,USA,America,0.5,32.0,0.06,0.25,-1.0,5.0,-4.058893689,-2.0,0.0,1.0,0.0,0.0
2381,15335_4#38,2006.0,USA,America,2.0,0.008,0.004,0.008,1.0,-6.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2382,17225_3#8,2001.0,USA,America,2.0,0.004,0.004,0.008,1.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2383,15335_3#16,2006.0,USA,America,0.125,0.004,0.004,0.008,-3.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2384,17150_8#81,2000.0,USA,America,1.0,0.004,0.004,0.008,0.0,-7.965784285,-7.965784285,-6.965784285,0.0,0.0,0.0,0.0
2385,17150_8#15,2002.0,USA,America,0.25,0.004,0.002,0.008,-2.0,-7.965784285,-8.965784285,-6.965784285,0.0,0.0,0.0,0.0
2386,17225_3#34,2002.0,USA,America,4.0,0.008,0.004,0.008,2.0,-6.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2387,15335_4#28,2005.0,USA,America,2.0,0.008,0.008,0.008,1.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2388,15335_4#29,2005.0,USA,America,2.0,0.008,0.008,0.008,1.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2389,15335_4#30,2005.0,USA,America,2.0,0.008,0.008,0.008,1.0,-6.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2390,15335_4#32,2005.0,USA,America,4.0,0.004,0.015,0.008,2.0,-7.965784285,-6.058893689,-6.965784285,1.0,0.0,0.0,0.0
2391,15335_4#45,2006.0,USA,America,8.0,0.004,0.008,0.008,3.0,-7.965784285,-6.965784285,-6.965784285,1.0,0.0,0.0,0.0
2392,17225_3#54,2003.0,USA,America,2.0,0.002,0.008,0.008,1.0,-8.965784285,-6.965784285,-6.965784285,0.0,0.0,0.0,0.0
2393,17225_3#36,2002.0,USA,America,4.0,0.004,0.004,0.008,2.0,-7.965784285,-7.965784285,-6.965784285,1.0,0.0,0.0,0.0
2394,17150_8#67,2004.0,USA,America,0.25,0.004,0.002,0.008,-2.0,-7.965784285,-8.965784285,-6.965784285,0.0,0.0,0.0,0.0
2395,17150_8#87,2001.0,USA,America,2.0,0.004,0.002,0.015,1.0,-7.965784285,-8.965784285,-6.058893689,0.0,0.0,0.0,0.0
2396,17150_8#90,2001.0,USA,America,2.0,0.004,0.004,0.015,1.0,-7.965784285,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2397,17176_1#74,2001.0,USA,America,0.25,0.008,0.015,0.015,-2.0,-6.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2398,17225_3#11,2002.0,USA,America,2.0,0.004,0.008,0.015,1.0,-7.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2399,17225_3#61,2004.0,USA,America,4.0,0.004,0.015,0.015,2.0,-7.965784285,-6.058893689,-6.058893689,1.0,0.0,0.0,0.0
2400,17176_1#59,2000.0,USA,America,0.5,0.015,0.015,0.015,-1.0,-6.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2401,17150_8#37,2004.0,USA,America,0.5,0.004,0.004,0.015,-1.0,-7.965784285,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2402,15335_4#11,2005.0,USA,America,4.0,0.004,0.008,0.015,2.0,-7.965784285,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2403,15335_3#52,2011.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2404,15335_2#83,2012.0,USA,America,0.06,0.015,0.008,0.015,-4.058893689,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2405,17176_1#1,2013.0,USA,America,0.125,2.0,0.008,0.015,-3.0,1.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2406,17176_1#2,2013.0,USA,America,0.125,0.015,0.008,0.015,-3.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2407,17176_1#3,2013.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2408,17176_1#76,2001.0,USA,America,0.25,0.008,0.008,0.015,-2.0,-6.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2409,17150_8#44,2004.0,USA,America,0.25,0.004,0.004,0.015,-2.0,-7.965784285,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2410,15335_3#27,2011.0,USA,America,0.125,4.0,0.008,0.015,-3.0,2.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2411,15335_3#28,2011.0,USA,America,0.25,4.0,0.008,0.015,-2.0,2.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2412,15335_3#29,2011.0,USA,America,0.25,1.0,0.008,0.015,-2.0,0.0,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2413,17150_8#71,2000.0,USA,America,1.0,0.004,0.008,0.015,0.0,-7.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2414,17225_3#67,2004.0,USA,America,2.0,0.004,0.008,0.015,1.0,-7.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2415,17176_1#36,2004.0,USA,America,0.5,0.004,0.015,0.015,-1.0,-7.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2416,17225_3#68,2004.0,USA,America,1.0,0.004,0.008,0.015,0.0,-7.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2417,15335_5#5,2005.0,USA,America,1.0,0.016,0.016,0.032,0.0,-5.965784285,-5.965784285,-4.965784285,0.0,0.0,0.0,0.0
2418,15335_4#16,2005.0,USA,America,2.0,16.0,0.015,0.015,1.0,4.0,-6.058893689,-6.058893689,0.0,1.0,0.0,0.0
2419,15335_4#17,2005.0,USA,America,2.0,0.008,0.015,0.015,1.0,-6.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2420,15335_4#18,2005.0,USA,America,8.0,0.008,0.015,0.015,3.0,-6.965784285,-6.058893689,-6.058893689,1.0,0.0,0.0,0.0
2421,15335_4#73,2009.0,USA,America,2.0,16.0,0.015,0.015,1.0,4.0,-6.058893689,-6.058893689,0.0,1.0,0.0,0.0
2422,15335_3#30,2011.0,USA,America,0.25,4.0,0.008,0.015,-2.0,2.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2423,15335_4#81,2011.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2424,15335_3#31,2011.0,USA,America,0.06,2.0,0.008,0.015,-4.058893689,1.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2425,15335_3#32,2011.0,USA,America,0.25,1.0,0.008,0.015,-2.0,0.0,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2426,15335_2#87,2012.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2427,15335_4#6,2012.0,USA,America,0.25,0.015,0.008,0.015,-2.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2428,15335_4#7,2012.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2429,15335_7#25,2012.0,USA,America,16.0,0.015,0.008,0.015,4.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2430,15335_7#52,2013.0,USA,America,2.0,0.004,0.004,0.015,1.0,-7.965784285,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2431,17225_3#74,2004.0,USA,America,1.0,0.004,0.008,0.015,0.0,-7.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2432,17225_3#75,2004.0,USA,America,1.0,0.004,0.015,0.015,0.0,-7.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2433,17225_3#77,2004.0,USA,America,2.0,0.002,0.015,0.015,1.0,-8.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2434,17225_3#78,2004.0,USA,America,1.0,0.004,0.015,0.015,0.0,-7.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2435,15335_5#90,2010.0,USA,America,0.5,8.0,0.008,0.015,-1.0,3.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2436,15335_5#91,2010.0,USA,America,1.0,0.015,0.008,0.015,0.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2437,15335_3#34,2011.0,USA,America,0.03,2.0,0.008,0.015,-5.058893689,1.0,-6.965784285,-6.058893689,0.0,1.0,0.0,0.0
2438,15335_2#90,2012.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2439,15335_2#92,2012.0,USA,America,0.06,0.015,0.008,0.015,-4.058893689,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2440,15335_2#93,2012.0,USA,America,0.5,0.015,0.008,0.015,-1.0,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2441,15335_2#95,2012.0,USA,America,0.25,0.015,0.015,0.015,-2.0,-6.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2442,17150_8#73,2000.0,USA,America,1.0,0.015,0.004,0.015,0.0,-6.058893689,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2443,15335_4#35,2006.0,USA,America,2.0,32.0,0.03,0.015,1.0,5.0,-5.058893689,-6.058893689,0.0,1.0,0.0,0.0
2444,15335_3#36,2011.0,USA,America,0.03,0.015,0.008,0.015,-5.058893689,-6.058893689,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2445,15335_7#16,2012.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2446,15335_7#45,2013.0,USA,America,2.0,0.03,0.015,0.015,1.0,-5.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2447,17225_3#3,2001.0,USA,America,4.0,0.004,0.008,0.015,2.0,-7.965784285,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2448,17225_3#4,2001.0,USA,America,1.0,0.004,0.004,0.015,0.0,-7.965784285,-7.965784285,-6.058893689,0.0,0.0,0.0,0.0
2449,17176_1#90,2002.0,USA,America,0.25,0.008,0.008,0.015,-2.0,-6.965784285,-6.965784285,-6.058893689,0.0,0.0,0.0,0.0
2450,17150_8#45,2004.0,USA,America,0.5,0.004,0.015,0.015,-1.0,-7.965784285,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2451,15335_6#56,2011.0,USA,America,0.5,8.0,0.015,0.015,-1.0,3.0,-6.058893689,-6.058893689,0.0,1.0,0.0,0.0
2452,15335_7#56,2013.0,USA,America,8.0,0.015,0.008,0.015,3.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
2453,17176_1#41,2004.0,USA,America,0.5,0.015,0.015,0.015,-1.0,-6.058893689,-6.058893689,-6.058893689,0.0,0.0,0.0,0.0
2454,15335_4#82,2011.0,USA,America,4.0,0.015,0.008,0.015,2.0,-6.058893689,-6.965784285,-6.058893689,1.0,0.0,0.0,0.0
